,EMf3, ECf11, EMf1, EMf7, MVf12, EMf2, ECf9, bkEC, bkEM, bkMV, EMw3, EMw6, ECw11, EMw1, EMw4, EMw7, EMw8, MVw12, EMw2, EMw5, ECw9, ECw10, MVw13
Otu00253,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,5,0,0,0,0,0,0,0
Otu00254,0,0,0,0,0,0,0,0,0,0,0,246,188,10,0,0,0,0,7,0,0,0,0
Otu00255,0,0,0,0,0,0,0,0,0,0,0,420,21,6,0,0,0,0,3,0,0,0,0
Otu00256,0,0,0,0,13,0,0,1,0,0,2,0,0,0,0,0,0,19,0,0,121,0,0
Otu00257,1,6,20,18,0,0,24,22,37,35,1,1,0,0,12,0,0,0,0,0,2,128,0
Otu00258,12,9,4,28,73,6,19,45,58,0,0,2,7,8,0,2,54,0,0,2,3,51,0
Otu00259,3,6,0,6,0,2,7,76,36,33,4,0,0,0,134,0,0,0,0,0,5,0,0
Otu00260,118,73,75,21,0,137,10,5,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0
Otu00261,0,0,0,0,1,0,0,0,0,0,1,22,0,8,0,0,0,4,408,0,0,0,0
Otu00262,0,0,0,0,0,0,0,0,0,0,8,383,22,4,0,0,0,0,25,1,0,0,0
Otu00263,170,46,40,32,0,130,10,2,0,0,2,3,0,0,0,0,0,0,0,1,0,0,0
Otu00264,0,0,0,0,0,0,0,3,4,0,3,6,0,0,0,0,0,0,22,0,400,0,0
Otu00265,94,57,94,14,3,164,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6
Otu00266,0,0,0,0,0,0,0,2,0,1,21,13,11,9,0,0,0,19,7,11,317,21,2
Otu00267,2,8,20,23,0,2,7,43,65,22,1,2,0,0,0,0,0,0,0,1,4,0,0
Otu00268,0,2,0,0,0,0,0,0,1,0,4,11,14,0,0,0,0,0,1,216,172,0,3
Otu00269,0,0,0,0,24,0,0,0,1,0,17,8,101,19,0,14,0,0,1,10,152,30,5
Otu00270,29,1,63,126,102,69,3,2,0,0,0,1,24,0,0,0,0,0,0,1,0,0,4
Otu00271,4,14,7,24,182,22,2,2,0,1,0,2,18,133,4,0,0,2,2,0,1,4,0
Otu00272,1,7,0,0,0,1,17,27,15,111,4,0,0,0,0,0,0,0,0,1,2,0,0
Otu00273,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,412,1,0
Otu00274,6,11,1,9,0,3,15,24,58,27,1,0,0,0,0,0,0,0,0,3,0,0,0
Otu00275,0,0,0,0,0,0,0,2,0,0,0,0,279,0,0,0,0,0,0,0,128,0,7
Otu00276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,244,0,0,1,0,0,0
Otu00277,0,0,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Otu00278,0,37,0,170,0,0,0,0,0,0,0,3,0,189,0,0,0,6,0,0,0,0,0
Otu00279,0,1,0,0,0,0,0,0,0,1,148,78,4,3,0,0,0,0,10,159,0,0,1
Otu00280,0,2,0,0,0,1,0,0,0,1,290,23,0,4,15,0,0,0,2,50,0,0,0
Otu00281,21,8,60,61,0,31,2,1,0,0,6,2,0,16,0,0,143,0,0,0,51,0,0
Otu00282,1,12,33,18,0,7,13,15,12,66,6,0,0,0,0,0,0,6,6,1,2,154,0
Otu00283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,0,0,0,0,0,0
Otu00284,24,90,23,164,0,41,3,1,0,0,0,45,0,4,0,0,0,0,2,4,0,0,1
Otu00285,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,111,14
Otu00286,0,1,0,0,0,0,0,0,0,0,4,163,0,39,0,0,0,0,165,30,0,0,0
Otu00287,0,4,0,0,0,0,0,1,1,0,1,0,74,0,0,1,0,0,43,5,249,0,0
Otu00288,0,0,0,0,0,0,0,1,1,0,7,11,9,0,0,5,0,1,11,0,181,0,6
Otu00289,0,52,0,8,0,0,56,61,152,0,0,0,0,0,0,0,0,0,0,6,5,0,0
Otu00290,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,387,0,0
Otu00291,0,0,0,0,1,0,0,0,0,0,0,0,20,0,0,0,0,366,0,0,0,0,0
Otu00292,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,18,35,326
Otu00293,35,36,40,35,80,38,6,13,8,0,3,1,12,39,0,0,0,0,0,3,1,0,0
Otu00294,7,12,11,42,7,1,6,5,21,0,2,5,2,26,150,4,0,16,32,1,2,0,0
Otu00295,1,4,3,3,0,1,5,42,47,145,5,0,0,0,0,0,0,0,0,0,3,0,0
Otu00296,98,30,28,24,0,164,17,3,0,0,0,0,0,4,0,0,0,0,0,1,13,0,0
Otu00297,2,2,4,43,91,1,7,32,27,49,3,0,7,0,0,0,0,7,0,0,3,0,0
Otu00298,0,0,0,0,0,0,0,0,0,0,0,310,0,70,0,0,0,0,0,0,0,0,0
Otu00299,0,0,0,0,0,0,0,0,0,0,0,300,10,39,0,0,0,0,27,0,0,0,0
Otu00300,1,8,24,12,0,2,26,18,36,47,4,1,0,0,0,1,0,0,2,0,3,2,0
Otu00301,0,0,0,0,0,0,0,0,0,0,18,34,0,0,0,0,0,0,211,109,0,0,0
Otu00302,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,41,6,13,0,0,0,2,8
Otu00303,0,0,0,0,0,0,0,0,0,0,14,268,28,17,0,0,0,0,43,0,0,0,0
Otu00304,11,11,11,5,231,9,1,1,1,0,0,4,11,18,0,1,1,0,12,0,5,28,2
Otu00305,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,358,0,0,0,0
Otu00306,0,0,0,0,0,0,0,0,0,0,2,311,0,49,0,0,0,0,2,0,0,0,3
Otu00307,0,2,0,0,0,0,0,0,1,0,105,29,8,2,0,0,0,0,1,170,37,0,1
Otu00308,122,18,84,11,0,79,6,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
Otu00309,3,0,2,1,0,0,0,15,5,153,10,0,1,0,0,0,0,0,0,0,1,0,0
Otu00310,0,0,0,0,0,0,0,0,0,0,0,152,79,122,0,0,0,0,1,0,0,0,0
Otu00311,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,0,0,4
Otu00312,9,12,5,10,0,0,44,53,56,0,0,0,0,2,6,4,8,0,0,1,4,0,0
Otu00313,3,13,88,2,0,12,25,45,28,0,1,1,0,0,0,0,0,0,7,0,5,0,0
Otu00314,0,1,0,0,0,0,0,0,0,0,6,6,15,0,0,0,0,0,0,161,155,0,2
Otu00315,1,0,1,3,102,0,6,1,6,5,5,3,0,5,0,0,65,57,0,3,0,0,13
Otu00316,0,0,0,0,0,0,0,0,0,3,336,3,0,0,0,0,0,0,0,3,0,0,0
Otu00317,0,0,0,1,4,0,0,1,1,0,11,0,0,0,0,0,0,0,0,3,323,0,0
Otu00318,53,2,34,7,59,34,6,3,1,0,0,1,0,23,0,0,44,1,37,2,10,0,1
Otu00319,0,0,0,0,0,0,0,0,0,0,73,232,4,26,0,0,0,0,2,0,1,0,0
Otu00320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,0,0,0,0,0
Otu00321,0,0,0,0,0,0,0,0,0,0,0,147,10,174,0,0,0,0,1,0,0,0,0
Otu00322,9,10,15,33,0,2,18,35,39,124,4,0,30,0,0,0,0,0,0,0,0,0,0
Otu00323,0,0,0,0,0,0,0,0,0,0,0,153,84,92,0,0,0,0,0,0,0,0,0
Otu00324,52,0,0,0,0,269,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
Otu00325,0,3,1,3,319,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Otu00326,0,0,0,0,0,0,0,0,1,0,1,106,0,6,0,0,0,0,139,8,66,0,0
Otu00327,2,6,4,11,0,0,27,40,12,95,10,0,0,0,0,0,0,0,0,0,1,0,0
Otu00328,1,0,3,11,0,0,20,34,20,74,6,0,0,0,0,0,0,0,0,0,1,0,0
Otu00329,0,0,0,0,0,0,0,0,0,0,4,28,0,0,0,0,0,0,283,0,0,0,4
Otu00330,7,2,24,10,8,2,13,29,32,33,0,1,0,0,0,0,0,0,0,0,2,0,0
Otu00331,41,19,70,81,0,57,10,1,0,2,1,0,0,31,0,0,0,0,0,2,0,0,2
Otu00332,2,0,0,0,0,0,4,7,15,77,8,0,0,0,0,0,0,0,10,2,3,0,0
Otu00333,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,304,0,0,0,0,0
Otu00334,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,163,148,0,0,0,0,0,0
Otu00335,0,0,0,0,0,0,0,0,1,0,8,2,21,1,0,0,0,0,0,32,247,0,0
Otu00336,0,2,0,0,0,0,1,0,0,0,20,2,3,1,0,0,0,0,0,205,7,0,0
Otu00337,24,34,58,17,41,48,0,0,0,0,6,1,4,30,14,0,0,5,0,1,18,0,11
Otu00338,0,0,0,0,0,0,0,0,0,0,105,84,0,7,0,0,0,0,0,25,0,0,10
Otu00339,0,0,0,0,0,0,0,0,0,0,0,94,40,175,0,0,0,0,0,0,0,0,0
Otu00340,0,0,0,0,0,0,0,0,0,0,0,1,0,288,11,6,2,0,0,0,0,1,0
Otu00341,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,301,0
Otu00342,0,0,0,0,0,1,0,0,0,0,4,252,0,47,0,0,0,0,3,0,0,0,0
Otu00343,18,40,44,1,0,0,3,9,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0
Otu00344,0,0,0,0,0,0,0,0,0,0,0,100,0,1,0,0,0,0,204,1,0,0,0
Otu00345,2,0,7,27,0,9,0,0,0,0,0,0,254,5,0,0,0,0,0,0,0,0,0
Otu00346,0,4,0,14,0,3,9,7,1,116,38,0,0,0,0,0,0,0,0,0,3,0,4
Otu00347,0,2,0,0,0,0,0,0,0,6,33,31,0,2,0,0,0,0,1,160,45,0,19
Otu00348,0,0,0,0,0,0,0,0,0,0,0,216,13,67,0,0,0,0,1,0,0,0,0
Otu00349,6,4,0,28,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu00350,9,20,166,15,0,5,4,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu00351,2,11,16,10,0,2,13,14,35,0,0,0,0,0,0,0,0,0,0,1,2,0,0
Otu00352,0,0,0,0,3,0,0,1,0,0,0,11,45,0,0,0,0,3,205,0,23,2,0
Otu00353,6,18,0,52,0,3,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu00354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,0,6,0,1
Otu00355,3,4,14,14,3,2,16,23,26,46,0,0,0,0,0,0,0,0,0,0,1,0,0
Otu00356,10,0,6,5,57,3,1,7,2,21,3,10,13,7,0,0,52,0,5,4,0,56,1
Otu00357,10,14,0,20,1,22,3,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0
Otu00358,0,0,0,0,240,0,2,1,0,0,1,1,0,0,0,0,0,0,32,0,0,0,0
Otu00359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,0,0
Otu00360,185,8,15,9,0,68,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Otu00361,45,39,41,42,0,112,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
Otu00362,8,27,2,8,0,2,9,36,20,40,2,0,0,0,0,13,0,0,2,0,3,0,0
Otu00363,0,0,0,0,79,0,0,2,0,0,3,1,19,0,0,2,0,22,18,4,118,0,0
Otu00364,0,0,0,0,42,0,0,0,0,0,0,2,0,3,0,0,0,88,0,0,0,150,2
Otu00365,0,0,0,284,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Otu00366,2,2,12,6,0,0,10,18,20,0,0,0,0,1,0,0,0,0,0,0,2,0,0
Otu00367,0,3,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,10,0,0,1
Otu00368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Otu00369,27,52,42,47,0,63,4,1,0,0,4,3,0,29,0,0,0,0,0,3,0,0,0
Otu00370,7,0,0,1,0,2,0,19,18,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Otu00371,6,9,7,18,78,9,0,0,1,1,0,2,5,122,13,0,0,0,0,0,2,3,0
Otu00372,0,0,0,0,0,0,0,0,0,0,0,84,11,183,0,0,0,0,0,0,0,0,0
Otu00373,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,2,268,0,0
Otu00374,0,0,0,0,0,0,0,1,1,0,0,7,4,1,0,0,252,0,1,3,5,0,0
Otu00375,52,8,65,7,17,82,2,5,1,0,0,2,0,14,0,0,0,8,0,0,0,0,1
Otu00376,78,15,17,31,3,53,8,15,9,8,0,0,0,0,0,0,0,0,0,1,2,0,0
Otu00377,0,6,19,19,0,4,16,15,16,13,0,0,0,1,0,0,0,0,0,0,1,0,0
Otu00378,0,0,0,0,0,0,0,0,0,0,0,133,8,129,0,0,0,0,1,0,0,0,0
Otu00379,0,0,0,0,0,0,0,0,0,0,0,256,0,13,0,0,0,0,1,0,0,0,0
Otu00380,0,2,0,0,0,0,2,0,0,0,48,6,33,2,0,0,0,0,3,155,5,0,2
Otu00381,0,0,0,0,0,0,0,0,0,0,0,0,0,49,23,0,9,0,0,0,4,172,10
Otu00382,0,0,0,0,0,0,0,0,0,0,0,54,2,210,0,0,0,0,0,0,1,0,0
Otu00383,1,9,10,11,22,0,8,6,3,30,0,0,0,1,0,0,0,0,0,0,1,0,0
Otu00384,10,5,1,4,5,7,6,12,14,48,5,0,0,2,0,0,0,0,0,0,3,0,0
Otu00385,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,251,0,0,0,0,0
Otu00386,0,0,0,0,0,0,0,2,0,0,28,8,27,5,0,0,0,0,0,12,180,0,0
Otu00387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,241
Otu00388,0,0,0,0,0,0,0,0,0,0,11,167,0,72,1,0,0,0,6,0,0,0,0
Otu00389,0,0,0,0,0,0,0,0,0,1,247,4,0,0,0,0,0,0,0,1,0,3,0
Otu00390,72,30,3,43,0,68,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu00391,3,1,3,1,0,1,3,22,48,4,1,3,18,0,0,0,0,1,0,0,1,0,0
Otu00392,28,16,31,8,68,35,4,1,0,0,0,3,22,24,0,0,0,0,2,0,1,0,1
Otu00393,2,10,20,34,0,0,16,34,36,8,6,0,0,0,0,0,0,0,0,1,2,0,0
Otu00394,1,5,1,16,16,4,6,9,29,0,0,0,60,0,0,0,0,0,0,0,0,0,0
Otu00395,0,0,0,0,0,0,0,0,2,0,8,20,0,0,0,0,0,0,82,14,125,0,0
Otu00396,1,1,2,5,0,2,8,8,21,74,1,0,4,0,0,0,0,0,1,0,0,0,0
Otu00397,1,5,0,28,116,1,3,1,6,16,2,1,0,21,0,0,0,0,9,1,0,0,0
Otu00398,2,2,1,2,76,3,0,0,0,0,2,2,5,9,26,3,2,1,28,1,3,73,1
Otu00399,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,239,0,0
Otu00400,72,18,6,20,2,65,5,11,20,9,0,0,0,0,0,0,0,0,0,3,0,0,0
Otu00401,81,7,3,6,0,117,2,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
Otu00402,0,0,0,0,0,0,0,0,0,0,2,23,0,5,0,32,0,0,0,14,0,0,10
Otu00403,0,3,0,5,0,0,1,1,1,0,0,0,0,39,0,0,0,0,0,0,0,176,0
Otu00404,0,5,0,0,57,3,10,12,18,12,1,0,1,0,0,0,0,0,5,1,0,0,0
Otu00405,0,0,0,0,0,0,1,0,0,0,0,0,0,23,0,0,0,0,0,0,0,78,134
Otu00406,1,0,5,7,0,0,2,10,3,2,11,3,48,5,0,0,0,2,7,3,14,0,0
Otu00407,3,13,5,2,0,9,88,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu00408,0,0,0,0,0,0,0,0,0,0,9,196,14,3,0,0,0,0,12,0,0,0,0
Otu00409,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,230,0,0
Otu00410,0,8,0,0,0,0,0,17,2,0,0,0,3,0,0,0,0,0,0,1,202,0,0
Otu00411,0,0,0,0,9,0,3,0,2,212,7,0,0,0,0,0,0,0,0,0,0,0,0
Otu00412,8,13,43,7,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Otu00413,8,5,15,5,13,6,0,0,0,0,0,1,47,131,0,0,0,0,0,0,0,0,0
Otu00414,1,4,14,8,9,2,11,15,20,8,1,0,0,0,0,0,0,0,0,0,0,0,0
Otu00415,0,0,0,0,0,0,0,0,0,0,0,19,22,0,0,0,0,85,96,8,0,0,0
Otu00416,26,57,4,4,0,104,0,0,0,0,27,2,0,0,0,0,0,0,1,4,0,0,0
Otu00417,0,0,0,0,0,0,0,0,0,0,0,131,10,87,0,0,0,0,0,0,0,0,0
Otu00418,2,0,0,6,0,0,0,9,11,36,1,4,0,0,0,0,0,0,4,0,0,0,0
Otu00419,0,3,0,0,0,0,0,0,0,0,3,2,0,3,0,0,0,0,0,215,0,0,2
Otu00420,0,0,0,0,0,0,2,0,0,0,32,4,1,0,1,5,0,0,0,3,7,0,0
Otu00421,0,0,0,0,0,0,0,0,3,0,3,3,0,2,0,0,0,9,8,1,193,0,5
Otu00422,12,12,64,4,0,1,6,21,29,0,0,0,0,0,0,0,0,0,0,3,2,2,0
Otu00423,0,2,1,0,56,2,0,0,1,0,16,8,0,0,0,27,0,17,0,9,0,0,31
Otu00424,0,0,0,0,0,0,0,0,1,0,0,171,0,23,0,0,0,0,0,0,29,0,1
Otu00425,52,5,70,8,0,39,1,0,0,0,0,0,10,36,0,0,0,0,0,0,0,0,0
Otu00426,0,0,0,0,0,0,0,0,0,0,7,12,0,6,0,0,0,149,0,50,0,0,0
Otu00427,0,0,0,0,9,0,0,2,0,0,1,0,0,0,0,0,0,9,0,0,38,0,0
Otu00428,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,217,0,0,1,0,1
Otu00429,0,2,0,0,0,0,25,0,0,0,14,1,1,10,0,0,0,5,0,142,6,0,13
Otu00430,0,0,0,0,0,0,0,0,0,0,0,103,37,77,0,0,0,0,0,0,0,0,0
Otu00431,5,16,7,11,0,3,16,27,35,0,0,0,0,0,8,3,6,0,1,1,2,2,0
Otu00432,0,0,0,0,56,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu00433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,0,0,0,0,0
Otu00434,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,198,0,0,0,0,0,9
Otu00435,0,0,0,0,0,0,0,2,0,0,31,2,17,1,0,0,0,0,0,13,144,0,0
Otu00436,89,26,5,27,0,43,6,7,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
Otu00437,83,29,22,3,0,49,2,2,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Otu00438,0,0,0,0,0,0,0,0,0,0,0,91,3,110,0,0,0,0,1,0,0,0,0
Otu00439,4,5,2,26,0,1,24,30,22,14,1,1,0,0,0,0,1,0,0,3,1,4,0
Otu00440,0,0,0,0,0,0,0,0,0,1,3,165,15,4,0,1,0,0,15,1,0,0,0
Otu00441,0,0,0,1,17,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,2
Otu00442,1,6,6,40,0,14,3,3,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0
Otu00443,5,9,4,28,0,0,7,25,54,0,0,2,0,0,0,0,0,0,0,0,1,39,0
Otu00444,0,0,0,0,0,0,0,0,0,0,1,158,0,14,0,1,0,0,6,0,18,3,3
Otu00445,0,1,0,0,0,0,0,0,0,2,82,42,0,34,0,0,0,0,10,21,0,0,0
Otu00446,1,13,31,11,0,3,14,17,25,12,0,0,0,0,0,0,0,0,0,2,0,0,0
Otu00447,116,3,2,16,0,36,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu00448,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
Otu00449,0,0,0,0,0,0,0,0,2,0,118,0,66,0,0,0,0,0,0,0,14,0,0
Otu00450,0,2,0,0,0,0,0,0,0,0,12,0,20,17,0,0,0,0,18,131,0,0,0
Otu00451,0,0,0,0,0,0,0,1,0,0,2,75,16,31,0,11,0,0,4,0,60,0,0
Otu00452,0,21,0,11,0,1,37,23,65,0,0,0,0,0,0,0,0,0,0,1,2,0,0
Otu00453,0,0,0,0,0,0,0,0,0,0,0,143,5,1,0,0,0,0,49,0,0,0,0
Otu00454,0,0,0,0,0,0,0,0,0,0,2,17,0,24,0,0,0,0,0,3,152,0,0
Otu00455,0,6,7,164,11,7,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Otu00456,0,1,0,1,83,2,0,0,0,0,4,0,67,9,0,0,0,6,0,0,22,0,3
Otu00457,0,0,0,0,0,14,0,0,0,0,15,0,0,15,27,0,0,0,0,1,13,113,0
Otu00458,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0
Otu00459,2,3,0,6,0,0,2,23,25,61,0,0,0,0,0,0,0,0,0,0,3,2,0
Otu00460,0,0,3,2,5,0,0,1,3,6,9,5,6,0,6,36,12,0,0,3,26,24,1
Otu00461,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,187,0,1,0,0
Otu00462,0,0,0,0,0,0,0,1,0,0,0,3,7,17,0,3,0,0,1,0,161,0,0
Otu00463,0,0,0,0,0,0,0,0,0,0,0,132,1,0,0,0,0,0,60,0,0,0,0
Otu00464,108,6,15,5,0,45,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu00465,0,0,0,0,0,0,0,0,0,0,10,17,6,15,0,0,0,0,5,7,121,0,11
Otu00466,0,0,0,0,0,0,0,0,0,2,113,60,0,0,0,0,0,0,7,9,0,0,0
Otu00467,3,0,2,3,1,1,1,46,23,44,3,1,5,1,0,0,0,0,0,1,5,0,0
Otu00468,0,0,0,0,2,0,0,0,0,0,2,2,0,7,53,1,119,1,0,0,0,0,3
Otu00469,32,20,8,46,7,49,21,2,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0
Otu00470,0,6,0,63,114,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu00471,0,0,0,0,0,0,0,0,0,0,0,83,0,101,0,0,0,0,3,0,0,0,0
Otu00472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,184,0
Otu00473,0,0,0,0,0,0,0,0,0,1,96,5,0,10,0,0,0,0,2,62,0,0,0
Otu00474,37,8,14,7,0,24,11,12,1,0,0,0,0,0,0,0,0,0,0,1,71,0,0
Otu00475,5,2,2,4,12,3,2,23,13,46,2,0,0,0,0,0,0,0,0,0,1,0,0
Otu00476,79,9,21,10,0,52,9,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Otu00477,0,0,0,0,0,0,0,0,1,0,10,21,0,8,0,0,0,10,0,43,88,0,0
Otu00478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0
Otu00479,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,12,0,0,0,0,0
Otu00480,0,0,0,0,0,0,0,0,3,0,5,31,0,2,0,1,0,0,1,13,117,4,4
Otu00481,0,0,1,0,0,0,0,1,0,0,0,20,0,0,0,0,0,0,147,2,10,0,0
Otu00482,1,5,14,13,0,0,16,18,8,17,0,0,5,0,0,0,0,0,0,0,2,0,0
Otu00483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,84,0,0,24,0,0
Otu00484,0,2,0,0,0,0,0,0,0,0,27,3,0,0,0,0,0,0,0,148,0,0,0
Otu00485,0,0,0,0,0,0,0,0,1,0,4,9,0,1,0,0,0,0,69,4,92,0,0
Otu00486,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu00487,0,0,2,8,10,1,4,2,13,2,0,0,0,0,0,0,0,0,0,0,1,0,0
Otu00488,0,0,0,0,0,0,0,0,0,0,2,146,2,29,0,0,0,0,0,0,0,0,0
Otu00489,0,0,0,0,1,0,0,0,2,0,2,27,0,4,0,0,0,0,16,6,118,0,2
Otu00490,1,2,8,30,0,1,41,1,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Otu00491,0,1,1,3,7,0,3,23,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Otu00492,0,0,0,0,0,0,0,0,0,0,147,9,2,0,0,0,0,0,1,6,0,12,0
Otu00493,0,0,0,0,0,0,0,0,0,0,4,114,13,8,0,1,0,0,37,0,0,0,0
Otu00494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,95,4,0,0,0,0,0,0
Otu00495,75,13,7,4,0,64,4,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Otu00496,0,0,0,0,169,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Otu00497,65,10,3,9,3,56,2,5,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Otu00498,0,0,0,0,0,0,0,0,0,0,22,39,0,12,0,0,0,0,0,38,6,0,45
Otu00499,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,109,0,0,45
Otu00500,0,11,15,13,9,1,17,19,16,32,0,1,0,0,0,0,0,0,0,1,9,0,0
Otu00501,1,9,6,11,7,0,13,12,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Otu00502,7,1,1,8,0,6,42,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Otu00503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,130,0,0,0
Otu00504,0,0,146,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu00505,0,0,0,0,0,0,0,0,0,0,3,87,0,40,0,0,0,0,0,42,0,0,0
Otu00506,2,13,5,29,83,4,1,6,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0
Otu00507,0,2,0,0,0,0,0,0,0,0,17,58,0,14,0,0,0,1,1,76,0,0,2
Otu00508,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,45,0,0,0,0,0,0,0
Otu00509,0,0,0,0,0,0,0,0,0,0,0,38,26,104,0,0,0,0,1,0,0,1,0
Otu00510,0,0,0,0,0,0,0,0,0,0,0,78,8,84,0,0,0,0,0,0,0,0,0
Otu00511,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21,2,3,0,0,1,0,6
Otu00512,0,0,0,0,0,0,0,0,0,0,0,23,0,144,0,0,0,0,1,0,0,0,0
Otu00513,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,162,0,0
Otu00514,15,13,14,51,0,22,23,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu00515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0
Otu00516,1,0,9,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu00517,0,0,0,0,0,0,0,0,0,0,0,131,0,37,0,0,0,0,0,0,0,0,0
Otu00518,51,4,7,4,17,33,4,7,6,16,6,0,11,0,0,0,0,0,0,0,0,0,0
Otu00519,0,0,0,0,0,0,0,0,0,0,1,124,0,42,0,0,0,0,0,0,0,0,0
