,EMf3,ECf11,EMf1,EMf7,MVf12,EMf2,ECf9,bkEC,bkEM,bkMV,EMw3,EMw6,ECw11,EMw1,EMw4,EMw7,EMw8,MVw12,EMw2,EMw5,ECw9,ECw10,MVw13
B_Otu004989,0,0,0,0,0,0,0,0,0,0,11,4,0,1,0,0,0,0,0,3,0,0,0
B_Otu004990,0,0,0,0,10,0,0,0,0,0,2,0,0,0,0,0,0,11,0,0,1,0,7
B_Otu004991,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,1,8,0,0,0
B_Otu004992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0
B_Otu004993,0,0,3,0,0,0,0,0,0,17,0,0,0,0,0,8,1,0,0,0,0,0,0
B_Otu004994,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,13,0,0,0,0
B_Otu004995,0,0,0,0,0,0,0,0,0,0,2,13,0,1,0,0,0,0,0,0,0,0,0
B_Otu004996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,3,0,0,0
B_Otu004997,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
B_Otu004998,0,0,0,0,0,0,0,0,0,0,2,2,23,0,0,0,0,0,0,0,1,0,0
B_Otu004999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0,0,0,0,0,0,0
B_Otu005000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
B_Otu005001,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,0,0,0,0,4,0
B_Otu005002,7,0,0,0,0,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B_Otu005003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
B_Otu005004,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0,0,0,0,0,0
B_Otu005005,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0
B_Otu005006,2,17,3,3,5,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B_Otu005007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,2,0,0
B_Otu005008,11,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B_Otu005009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
B_Otu005010,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,3,0,0,0,0,0,0
B_Otu005011,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0
B_Otu005012,0,0,0,0,0,0,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,0
B_Otu005013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,13,0,0,0,0,3
B_Otu005014,0,0,0,0,0,0,0,0,0,0,0,4,3,2,0,0,0,0,7,0,1,0,0
B_Otu005015,0,0,0,0,0,0,0,0,0,0,18,2,0,1,0,0,0,0,0,0,0,0,0
B_Otu005016,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,2,3,0,0,0,0,0,0
B_Otu005017,13,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B_Otu005018,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
B_Otu005019,0,0,0,3,0,0,0,0,0,0,9,7,3,1,0,0,0,0,0,3,0,0,0
B_Otu005020,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,1,0,0,0,0
B_Otu005021,0,0,0,0,0,0,0,0,0,0,0,4,14,0,0,0,0,0,1,0,0,0,0
B_Otu005022,0,0,0,6,0,0,3,0,0,0,0,0,0,0,2,5,7,0,0,0,0,0,0
B_Otu005023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B_Otu005024,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,0
B_Otu005025,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,7,0,1,0,0
B_Otu005026,0,0,0,0,0,0,0,0,0,0,0,17,0,1,0,0,0,0,0,0,0,0,0
B_Otu005027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
B_Otu005028,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
B_Otu005029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,3
B_Otu005030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,2,0
B_Otu005031,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,6,0,0,0
B_Otu005032,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,8,8,0,0,0
B_Otu005033,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0
B_Otu005034,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,5,3,0,0,0,0,4,0
B_Otu005035,0,0,0,0,0,0,0,0,0,0,6,7,0,1,0,0,0,0,0,6,1,0,0
B_Otu005036,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,8,0,1,0,0
B_Otu005037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,4,0,0,0,0,0,0
B_Otu005038,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0
B_Otu005039,7,13,3,13,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B_Otu005040,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,8,0,1,0,0
B_Otu005041,2,0,0,22,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B_Otu005042,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,7,6,0,0,0
B_Otu005043,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,1,0,0,0,0,2,0
B_Otu005044,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0
B_Otu005045,0,13,0,0,26,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B_Otu005046,0,0,3,3,0,0,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B_Otu005047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
B_Otu005048,11,0,3,6,5,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B_Otu005049,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0
B_Otu005050,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,3,0,0,0,0,4,0
B_Otu005051,0,4,26,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B_Otu005052,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,3,0,0,0
B_Otu005053,0,0,0,0,0,0,0,0,0,0,0,4,14,0,0,0,0,0,1,0,0,0,0
B_Otu005054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,0
B_Otu005055,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0
B_Otu005056,0,0,0,0,0,0,0,0,0,0,9,2,0,1,0,0,0,0,0,0,0,0,0
B_Otu005057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B_Otu005058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0
B_Otu005059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0
B_Otu005060,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,1,0,0
B_Otu005061,0,0,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0
B_Otu005062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0,0
B_Otu005063,0,17,0,13,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B_Otu005064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0,0,0
B_Otu005065,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0
B_Otu005066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,0,0,0,0,0,0,0
B_Otu005067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
B_Otu005068,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B_Otu005069,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,3,0,0,0,0,2,0
B_Otu005070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0
B_Otu005071,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,17,0,0,0
B_Otu005072,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0
B_Otu005073,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,8,3,1,0,0
B_Otu005074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
B_Otu005075,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,0,0,0,0,9,0
B_Otu005076,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,7,1,0,0,0,0,0,0
B_Otu005077,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,28,0,0,0
B_Otu005078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B_Otu005079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,13,0
B_Otu005080,0,0,0,0,0,0,0,0,0,0,7,2,0,1,0,0,0,0,0,0,0,0,0
B_Otu005081,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,4,0,0,0,0,7,0
B_Otu005082,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
B_Otu005083,0,0,0,0,0,0,0,14,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0
B_Otu005084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0
B_Otu005085,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,5,14,0,0,0
B_Otu005086,0,0,0,0,0,0,0,0,0,0,4,13,0,1,0,0,0,0,1,3,0,0,0
B_Otu005087,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,0,0,1,9,0
B_Otu005088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,3
B_Otu005089,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,3,0,0,0,0
B_Otu005090,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,7,6,0,0,0,0,2,0
B_Otu005091,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B_Otu005092,0,0,0,0,5,0,0,0,0,0,2,0,3,1,0,0,0,0,4,14,0,0,0
B_Otu005093,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,0,0,0,2,0,0
B_Otu005094,0,0,0,0,0,0,0,0,0,0,0,20,0,1,0,0,0,0,0,0,0,0,0
B_Otu005095,0,0,0,0,0,0,0,0,0,0,7,7,0,1,0,0,0,0,0,0,0,0,0
B_Otu005096,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,14,0,0,0,0
B_Otu005097,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,6,0,0,0,0,0,0
B_Otu005098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,6,0,0,0,0,0,0
B_Otu005099,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0
B_Otu005100,0,0,0,0,0,0,0,0,0,0,0,2,29,0,0,0,0,0,0,0,0,0,0
B_Otu005101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,0,0,0
B_Otu005102,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,17,0,0,0
B_Otu005103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0
B_Otu005104,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,5,0,0,0,0,0,0,0
B_Otu005105,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,14
B_Otu005106,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,4,0,0,0,0,6,0
B_Otu005107,0,0,0,3,0,0,9,0,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0
B_Otu005108,0,0,0,0,5,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0
B_Otu005109,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,3,0,0,0
B_Otu005110,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,2,0
B_Otu005111,0,0,3,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B_Otu005112,4,0,0,0,0,0,0,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B_Otu005113,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,7,3,0,0,0,0,0,0
B_Otu005114,7,4,0,3,0,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B_Otu005115,4,4,0,0,0,3,3,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B_Otu005116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
B_Otu005117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0,0,0,0,0,0,0
B_Otu005118,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,0
B_Otu005119,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
B_Otu005120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0
B_Otu005121,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,0,0,0,0,0,4,0
B_Otu005122,0,0,0,0,0,0,0,0,0,0,7,2,3,1,0,0,0,0,3,3,0,0,0
B_Otu005123,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3,19,1,0,0
B_Otu005124,0,4,0,3,0,0,0,0,0,0,0,0,0,2,7,2,3,0,0,0,0,0,0
B_Otu005125,0,4,6,3,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B_Otu005126,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,1,0,0,0,0
B_Otu005127,2,8,6,13,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B_Otu005128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0
B_Otu005129,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,1,0,0,0,1,4,0
B_Otu005130,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,9,3,0,0,0
B_Otu005131,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
B_Otu005132,20,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B_Otu005133,7,8,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B_Otu005134,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0
B_Otu005135,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10,6,1,0,0
B_Otu005136,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,7,0,0,0,0,0,3
B_Otu005137,0,0,0,0,0,0,0,0,0,0,17,7,0,0,0,0,0,0,0,0,0,0,0
B_Otu005138,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,11,0,0,0
B_Otu005139,0,0,0,0,0,0,0,0,0,0,0,17,0,1,0,0,0,0,0,0,1,0,0
B_Otu005140,17,4,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B_Otu005141,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
B_Otu005142,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,7,3,1,0,0
B_Otu005143,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,17,0,0,0,0,0
B_Otu005144,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,7,0,0,0,0,0,0,0
B_Otu005145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
B_Otu005146,0,0,0,0,0,0,0,0,0,0,0,11,0,2,0,0,0,0,0,3,1,0,0
B_Otu005147,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,4,0,0,0,0,0,0
B_Otu005148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
B_Otu005149,7,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B_Otu005150,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,9,0,0,0,4,0
B_Otu005151,2,4,3,16,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B_Otu005152,0,0,0,0,0,0,0,0,0,0,0,4,29,0,0,0,0,0,0,0,0,0,0
B_Otu005153,0,0,0,3,0,0,0,0,0,0,0,0,0,1,2,13,0,0,0,0,0,2,0
B_Otu005154,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,1,0,0
B_Otu005155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,11,7
B_Otu005156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0,0,0,0
B_Otu005157,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,13,0,0,0,0
B_Otu005158,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,10,0,1,0,0
B_Otu005159,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,4,0,0,0,0,2,0
B_Otu005160,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0
B_Otu005161,2,4,0,0,0,5,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B_Otu005162,0,0,0,0,0,0,0,7,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0
B_Otu005163,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,3,12,0,0,0,0,0,0
B_Otu005164,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0
B_Otu005165,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
B_Otu005166,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1,0,0,0,0
B_Otu005167,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,1,0,0
B_Otu005168,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,2,1,0,0,0,0,0,0
B_Otu005169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,6,0
B_Otu005170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
B_Otu005171,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0
B_Otu005172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,3
B_Otu005173,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
B_Otu005174,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0
B_Otu005175,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,7,1,0,0,0,0,0,0
B_Otu005176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,4,0,0,0,0,0,0
B_Otu005177,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,17
B_Otu005178,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,4,0,0
B_Otu005179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,19,1,0,0
B_Otu005180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,0,0,0
B_Otu005181,2,0,0,0,0,0,6,7,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0
B_Otu005182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B_Otu005183,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,0,0,1,9,0
B_Otu005184,0,0,3,13,0,0,9,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B_Otu005185,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,3,2,3
B_Otu005186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
B_Otu005187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B_Otu005188,0,0,3,0,5,0,0,0,0,0,0,4,3,1,0,0,0,0,3,0,1,0,0
B_Otu005189,0,0,0,0,0,0,0,0,0,0,0,4,3,2,0,0,0,0,4,3,1,0,3
B_Otu005190,4,0,6,16,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B_Otu005191,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B_Otu005192,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
B_Otu005193,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
B_Otu005194,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0,0,0,0
B_Otu005195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0
B_Otu005196,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,3,11,0,0,0
B_Otu005197,0,0,3,3,0,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B_Otu005198,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,11,1,0,0,0,0,0,3
B_Otu005199,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,0,0,0,0,0,2,0
B_Otu005200,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,9,0,0,0,1,2,0
B_Otu005201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0
B_Otu005202,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,7,0,0,0,0,2,0
B_Otu005203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0
B_Otu005204,0,0,0,0,0,0,3,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B_Otu005205,0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,0,0,0,0,3,0,0,0
B_Otu005206,0,0,0,0,0,3,0,0,2,34,0,0,0,0,0,0,0,0,0,0,0,0,0
B_Otu005207,0,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0,0,0,0,0,0,0
B_Otu005208,0,0,0,0,0,0,0,0,0,0,0,7,3,1,0,0,0,0,0,6,1,0,7
B_Otu005209,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,4,8,0,0,0
B_Otu005210,0,4,32,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B_Otu005211,0,0,0,0,0,0,0,0,0,0,6,13,9,0,0,0,0,0,0,0,0,0,0
B_Otu005212,0,8,13,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,1,0,0
B_Otu005213,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,3,0,0,0
B_Otu005214,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B_Otu005215,0,0,0,0,0,0,0,0,0,0,15,7,0,1,0,0,0,0,0,0,0,0,0
B_Otu005216,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0
B_Otu005217,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,7,0,0,0,0,0,0,0
B_Otu005218,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0
B_Otu005219,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,3,0,0,0,0,0,0
B_Otu005220,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,4,0,0,0,0,2,0
B_Otu005221,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,11,3,0,0,0,0,0,0
B_Otu005222,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
B_Otu005223,0,42,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B_Otu005224,0,0,10,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B_Otu005225,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0
B_Otu005226,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
B_Otu005227,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,3,0,0,0,1,0,0
B_Otu005228,0,0,0,0,0,0,0,0,0,0,15,4,0,0,0,0,0,0,0,3,0,0,0
B_Otu005229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,1,0,0,0,1,0,0
B_Otu005230,0,0,0,0,0,0,0,0,0,0,6,9,0,1,0,0,0,0,0,0,0,0,14
B_Otu005231,0,13,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13,0,0,1,0,0
B_Otu005232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0
B_Otu005233,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,28
B_Otu005234,0,0,0,0,0,0,0,0,0,0,4,11,0,1,0,0,0,0,0,0,0,0,0
B_Otu005235,0,0,0,0,0,0,0,7,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B_Otu005236,0,0,0,0,0,0,0,0,0,0,2,22,0,1,0,0,0,0,0,0,0,0,0
B_Otu005237,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0
B_Otu005238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0
B_Otu005239,0,0,0,0,0,0,3,0,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0
B_Otu005240,0,0,0,0,0,0,0,0,0,0,0,0,29,1,0,0,0,0,0,0,0,0,0
B_Otu005241,0,0,0,0,0,0,0,0,0,0,4,13,0,2,0,0,0,0,0,0,0,0,0
B_Otu005242,0,0,0,0,0,0,0,0,0,0,6,2,0,2,0,0,0,0,0,6,0,0,0
B_Otu005243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B_Otu005244,0,0,0,0,5,0,0,0,0,0,0,4,3,1,0,0,0,0,1,3,1,0,10
B_Otu005245,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,3,3,1,0,0
